id,lightspeed_id,collection,customerID,subtotal,discount,salesTax,salesTaxPercent,total,amountCaptured,paymentComplete,depositType,workorderIDs,transactionIDs,depositsApplied,millis,_importSource
2200000152046,15204,completed-sales,2000000022857,7656,0,498,0.065,8154,8154,true,,2500000055270,7125,,1733424085000,lightspeed
2200000152060,15206,completed-sales,2000000032573,0,0,0,0,0,0,true,,2500000055355,,,1733424677000,lightspeed
2200000152077,15207,completed-sales,,1900,0,124,0.0653,2024,2024,true,,7938033226810,7126,,1733427587000,lightspeed
2200000152138,15213,completed-sales,2000000011899,0,0,0,0,0,0,true,,2500000055423,,,1733428983000,lightspeed
2200000152169,15216,completed-sales,2000000011899,23550,600,1427,0.0622,24377,24377,true,,2500000055409;2500000055478,7127,,1733430485000,lightspeed
2200000152176,15217,completed-sales,,3000,0,195,0.065,3195,3195,true,,7225451482905,7128,,1733430887000,lightspeed
2200000152244,15224,completed-sales,2000000035574,8000,0,0,0,8000,8000,true,,2500000055447,7129,,1733434742000,lightspeed
2200000152268,15226,completed-sales,2000000025964,3756,0,244,0.065,4000,4000,true,,2500000055553,7130,,1733435333000,lightspeed
2200000152350,15235,completed-sales,,3000,0,195,0.065,3195,3195,true,,8643685365204,7132,,1733497300000,lightspeed
2200000152398,15239,completed-sales,,11500,0,553,0.0481,12053,12053,true,,4982231229879,7133,,1733499340000,lightspeed
2200000152404,15240,completed-sales,2000000019611,0,0,0,0,0,0,true,,2500000055584,,,1733499462000,lightspeed
2200000152428,15242,completed-sales,2000000035598,16700,0,1086,0.065,17786,17786,true,,2500000055485,7134,,1733500350000,lightspeed
2200000152435,15243,completed-sales,,1033,0,67,0.0649,1100,1100,true,,0081205532817,7136,,1733500447000,lightspeed
2200000152466,15246,completed-sales,2000000005232,12500,0,813,0.065,13313,13313,true,,2500000055386,7137,,1733500659000,lightspeed
2200000152473,15247,completed-sales,2000000035604,13344,0,867,0.065,14211,14211,true,,2500000055522,7138,,1733500920000,lightspeed
2200000152480,15248,completed-sales,,400,0,0,0,400,400,true,,7369980877679,7139,,1733501037000,lightspeed
2200000152503,15250,completed-sales,,5000,0,325,0.065,5325,5325,true,,8816530609413,7140,,1733501275000,lightspeed
2200000152558,15255,completed-sales,,1033,0,67,0.0649,1100,1100,true,,2517848151316,7141,,1733503430000,lightspeed
2200000152565,15256,completed-sales,2000000029900,2347,0,153,0.0652,2500,2500,true,,2500000055621,7142,,1733503498000,lightspeed
2200000152572,15257,completed-sales,,1300,0,85,0.0654,1385,1385,true,,3789321472624,7143,,1733503598000,lightspeed
2200000152589,15258,completed-sales,,5347,0,348,0.0651,5695,5695,true,,6561581878531,7144,,1733503755000,lightspeed
2200000152602,15260,completed-sales,2000000035666,2347,0,153,0.0652,2500,2500,true,,2500000055652,7145,,1733503907000,lightspeed
2200000152619,15261,completed-sales,2000000021300,2347,0,153,0.0652,2500,2500,true,,2500000055645,7146,,1733504001000,lightspeed
2200000152657,15265,completed-sales,2000000035390,2347,0,153,0.0652,2500,2500,true,,2500000055461,7147,,1733506352000,lightspeed
2200000152671,15267,completed-sales,2000000035611,3547,0,231,0.0651,3778,3778,true,,2500000055539,7148,,1733507630000,lightspeed
2200000152695,15269,completed-sales,2000000035567,5750,0,374,0.065,6124,6124,true,,2500000055416,7151,,1733510250000,lightspeed
2200000152718,15271,completed-sales,2000000035710,2347,0,153,0.0652,2500,2500,true,,2500000055706,7152,,1733512564000,lightspeed
2200000152725,15272,completed-sales,2000000006246,2347,0,153,0.0652,2500,2500,true,,2500000055690,7153,,1733513159000,lightspeed
2200000152756,15275,completed-sales,2000000007304,4347,0,283,0.0651,4630,4630,true,,2500000055508,7154,,1733514578000,lightspeed
2200000152763,15276,completed-sales,2000000014227,0,0,0,0,0,0,true,,,,,1733517154000,lightspeed
2200000152770,15277,completed-sales,2000000035635,2347,0,153,0.0652,2500,2500,true,,2500000055591,7155,,1733517211000,lightspeed
2200000152787,15278,completed-sales,,2000,0,130,0.065,2130,2130,true,,9674711480911,7156,,1733518136000,lightspeed
2200000152794,15279,completed-sales,2000000027982,11700,0,761,0.065,12461,12461,true,,2500000054983,7158,,1733519472000,lightspeed
2200000152800,15280,completed-sales,2000000035048,13700,2700,715,0.065,11715,11715,true,,2500000054808,7159,7160:5000,1733520515000,lightspeed
2200000152817,15281,completed-sales,2000000032399,8500,0,553,0.0651,9053,9053,true,,2500000055492,7161,,1733521220000,lightspeed
2200000152879,15287,completed-sales,,2066,0,134,0.0649,2200,2200,true,,1131964031959,7162,,1733585574000,lightspeed
2200000152893,15289,completed-sales,2000000035659,3380,0,220,0.0651,3600,3600,true,,2500000055638,7164,,1733586693000,lightspeed
2200000152916,15291,completed-sales,2000000035741,7000,0,455,0.065,7455,7455,true,,2500000055768,7165,,1733587810000,lightspeed
2200000152923,15292,completed-sales,2000000012063,12103,516,753,0.065,12340,12340,true,,2500000055744,7166,,1733587878000,lightspeed
2200000152930,15293,completed-sales,,17000,0,1105,0.065,18105,18105,true,,1400508034399,7167,,1733589851000,lightspeed
2200000152947,15294,completed-sales,,1500,750,49,0.0653,799,799,true,,8090711129093,7168,,1733590200000,lightspeed
2200000152954,15295,completed-sales,2000000004914,25000,0,1625,0.065,26625,26625,true,,2500000054747,7169,7170:2500,1733594701000,lightspeed
2200000152978,15297,completed-sales,2000000030074,14900,0,969,0.065,15869,15869,true,,2500000054969,7173,,1733594887000,lightspeed
2200000152985,15298,completed-sales,,500,0,0,0,500,500,true,,1826918260973,7174,,1733596629000,lightspeed
2200000152992,15299,completed-sales,2000000035567,8400,0,546,0.065,8946,8946,true,,2500000055713,7175,,1733598695000,lightspeed
2200000153012,15301,completed-sales,2000000015088,200000,0,13000,0.065,213000,213000,true,,0005360416102,7176,,1733601940000,lightspeed
2200000153111,15311,completed-sales,2000000035765,1314,0,85,0.0647,1399,1399,true,,2500000055836,7178,,1733673182000,lightspeed
2200000153159,15315,completed-sales,2000000034126,6000,0,390,0.065,6390,6390,true,,2500000053030,7180,7179:2500,1733675947000,lightspeed
2200000153234,15323,completed-sales,2000000035680,8400,0,546,0.065,8946,8946,true,,2500000055676,7183,,1733679771000,lightspeed
2200000153241,15324,completed-sales,,2066,0,134,0.0649,2200,2200,true,,3948729341677,7184,,1733680970000,lightspeed
2200000153265,15326,completed-sales,2000000006369,5347,263,330,0.0649,5414,5414,true,,2500000055904,7185,,1733681954000,lightspeed
2200000153333,15333,completed-sales,,3700,0,241,0.0651,3941,3941,true,,7718604458723,7188,,1733684352000,lightspeed
2200000153340,15334,completed-sales,2000000027401,0,0,0,0,0,0,true,,2500000055812,,,1733685946000,lightspeed
2200000153364,15336,completed-sales,2000000004914,6250,0,406,0.065,6656,6656,true,,2500000055775,7189,7190:1500,1733686222000,lightspeed
2200000153388,15338,completed-sales,,2000,0,130,0.065,2130,2130,true,,5124301976446,7191,,1733687551000,lightspeed
2200000153395,15339,completed-sales,2000000035833,451000,0,28990,0.0643,479990,479990,true,,5792164449287,7192,,1733687996000,lightspeed
2200000153401,15340,completed-sales,,1033,0,67,0.0649,1100,1100,true,,2932275725730,7193,,1733689622000,lightspeed
2200000153425,15342,completed-sales,2000000035826,11735,0,763,0.065,12498,12498,true,,2500000055935;2500000055942;2500000055959,7194,,1733691367000,lightspeed
2200000153432,15343,completed-sales,,5200,0,338,0.065,5538,5538,true,,6147521312572,7195,,1733691440000,lightspeed
2200000153555,15355,completed-sales,2000000035840,4080,0,265,0.065,4345,4345,true,,2500000055980,7196,,1733757008000,lightspeed
2200000153579,15357,completed-sales,2000000014227,100,0,7,0.07,107,107,true,,2500000055010,7198,,1733757406000,lightspeed
2200000153593,15359,completed-sales,,1200,0,0,0,1200,1200,true,,1512333255020,7199,,1733758848000,lightspeed
2200000153661,15366,completed-sales,2000000035888,125000,0,8125,0.065,133125,133125,true,,2500000056048,7200,,1733762446000,lightspeed
2200000153685,15368,completed-sales,2000000007045,6917,0,450,0.0651,7367,7367,true,,2500000055348,7201,,1733763490000,lightspeed
2200000153746,15374,completed-sales,2000000035833,0,0,0,0,0,0,true,,2500000055966,,,1733765421000,lightspeed
2200000153753,15375,completed-sales,,10000,1500,553,0.0651,9053,9053,true,,3778146169604,7202,,1733766075000,lightspeed
2200000153814,15381,completed-sales,2000000035895,6500,0,423,0.0651,6923,6923,true,,2500000056055,7203,,1733767052000,lightspeed
2200000153838,15383,completed-sales,2000000030753,2400,0,156,0.065,2556,2556,true,,2500000055997,7204,,1733767897000,lightspeed
2200000153852,15385,completed-sales,2000000035918,3647,0,237,0.065,3884,3884,true,,2500000056086,7206,,1733768627000,lightspeed
2200000153890,15389,completed-sales,2000000023892,7455,0,485,0.0651,7940,7940,true,,2500000056031,7207,,1733771246000,lightspeed
2200000153906,15390,completed-sales,2000000035949,103000,450,6666,0.065,109216,109216,true,,2500000056123,7208,,1733772606000,lightspeed
2200000153920,15392,completed-sales,2000000035673,35000,0,2275,0.065,37275,37275,true,,2500000055669;2500000055805,7213,,1733773318000,lightspeed
2200000153944,15394,completed-sales,,4000,0,260,0.065,4260,4260,true,,8394854093526,7214,,1733775362000,lightspeed
2200000153975,15397,completed-sales,,2500,0,163,0.0652,2663,2663,true,,8604692109762,7215,,1733775504000,lightspeed
2200000154002,15400,completed-sales,2000000035406,8500,0,0,0,8500,8500,true,,2500000055560;2500000055577,7216,,1733776958000,lightspeed
2200000154057,15405,completed-sales,2000000022093,9272,0,603,0.065,9875,9875,true,,2500000055973,7219,,1733786573000,lightspeed
2200000154101,15410,completed-sales,2000000035437,0,0,0,0,0,0,true,,2500000055867,,,1733794007000,lightspeed
2200000154170,15417,completed-sales,2000000035734,2833,0,184,0.0649,3017,3017,true,,2500000055751,7220,,1733843086000,lightspeed
2200000154224,15422,completed-sales,,4066,0,264,0.0649,4330,4330,true,,2989508314803,7221,,1733848091000,lightspeed
2200000154255,15425,completed-sales,2000000035901,12000,0,780,0.065,12780,12780,true,,2500000056062,7222,,1733850564000,lightspeed
2200000154316,15431,completed-sales,2000000035963,2400,0,156,0.065,2556,2556,true,,2500000056178,7223,,1733854028000,lightspeed
2200000154323,15432,completed-sales,2000000004303,5855,0,381,0.0651,6236,6236,true,,2500000056161,7224,,1733854479000,lightspeed
2200000154330,15433,completed-sales,2000000013534,4700,0,306,0.0651,5006,5006,true,,2500000056154,7225,,1733855102000,lightspeed
2200000154347,15434,completed-sales,2000000035567,16594,0,1079,0.065,17673,17673,true,,2500000055799;2500000055829,7226,,1733856036000,lightspeed
2200000154378,15437,completed-sales,2000000035871,2347,0,153,0.0652,2500,2500,true,,2500000056024,7227,,1733858204000,lightspeed
2200000154422,15442,completed-sales,2000000035529,16000,0,0,0,16000,16000,true,,2500000055324;2500000055331,7228,,1733859699000,lightspeed
2200000154446,15444,completed-sales,2000000032375,11047,0,718,0.065,11765,11765,true,,2500000055898,7229,,1733860999000,lightspeed
2200000154453,15445,completed-sales,2000000036007,0,0,0,0,0,0,true,,,7231,,1733861472000,lightspeed
2200000154507,15450,completed-sales,,1000,0,0,0,1000,1000,true,,7895391581183,7235,,1733865339000,lightspeed
2200000154514,15451,completed-sales,2000000035994,4694,0,305,0.065,4999,4999,true,,2500000056239,7234,,1733865318000,lightspeed
2200000154576,15457,completed-sales,2000000031200,259150,1800,16728,0.065,274078,274078,true,,2500000056147,,7236:274078,1733928776000,lightspeed
2200000154590,15459,completed-sales,,500,0,33,0.066,533,533,true,,4182033839379,7238,,1733929736000,lightspeed
2200000154637,15463,completed-sales,2000000036038,13322,0,866,0.065,14188,14188,true,,2500000056277,7241,,1733932659000,lightspeed
2200000154699,15469,completed-sales,2000000035031,19500,0,1268,0.065,20768,20768,true,,2500000054563,7245,7244:2500,1733935748000,lightspeed
2200000154705,15470,completed-sales,2000000035864,12000,0,780,0.065,12780,12780,true,,2500000056000;2500000056017,7246,,1733936637000,lightspeed
2200000154729,15472,completed-sales,,3500,0,228,0.0651,3728,3728,true,,2557436549149,7247,,1733937461000,lightspeed
2200000154743,15474,completed-sales,2000000036076,60000,0,3900,0.065,63900,63900,true,,2500000056369,7248,,1733939848000,lightspeed
2200000154750,15475,completed-sales,2000000003306,1500,0,0,0,1500,1500,true,,2500000056345,7249,,1733941844000,lightspeed
2200000154767,15476,completed-sales,2000000035925,10000,0,650,0.065,10650,10650,true,,2500000056093,7250,,1733942844000,lightspeed
2200000154781,15478,completed-sales,2000000035413,10694,0,695,0.065,11389,11389,true,,2500000055294,7251,,1733943768000,lightspeed
2200000154842,15484,completed-sales,2000000035789,12047,0,783,0.065,12830,12830,true,,2500000055874,7252,,1733952590000,lightspeed
2200000154873,15487,completed-sales,2000000029351,6000,0,390,0.065,6390,6390,true,,2500000055881,7253,,1733957014000,lightspeed
2200000154897,15489,completed-sales,2000000035680,-5200,0,-338,0,-5538,-5538,true,,7293647249007,7254,,1733966407000,lightspeed
2200000154927,15492,completed-sales,2000000015224,5200,0,338,0.065,5538,5538,true,,2500000056376,7257,,1734016317000,lightspeed
2200000155009,15500,completed-sales,2000000036052,20333,0,1322,0.065,21655,21655,true,,2500000056314,7258,7259:8500,1734019213000,lightspeed
2200000155016,15501,completed-sales,2000000004143,14000,0,910,0.065,14910,14910,true,,2500000056079,7260,,1734019292000,lightspeed
2200000155023,15502,completed-sales,2000000032894,200000,0,13000,0.065,213000,213000,true,,2500000056444,7261,,1734019348000,lightspeed
2200000155030,15503,completed-sales,2000000035949,52355,0,3403,0.065,55758,55758,true,,2500000056130,7263,7262:4000,1734019913000,lightspeed
2200000155085,15508,completed-sales,,3700,0,241,0.0651,3941,3941,true,,8376142507793,7264,,1734023837000,lightspeed
2200000155092,15509,completed-sales,2000000035116,24500,0,1495,0.061,25995,25995,true,,2500000054693,7265,,1734026239000,lightspeed
2200000155108,15510,completed-sales,,400,0,26,0.065,426,426,true,,0073410511800,7266,,1734028262000,lightspeed
2200000155115,15511,completed-sales,2000000036014,10256,0,667,0.065,10923,10923,true,,2500000056253,7267,,1734029489000,lightspeed
2200000155177,15517,completed-sales,2000000012896,3700,0,241,0.0651,3941,3941,true,,2500000056437,7272,,1734033484000,lightspeed
2200000155184,15518,completed-sales,2000000012896,-3700,0,-241,0,-3941,-3941,true,,2500000056543,7273,,1734034757000,lightspeed
2200000155191,15519,completed-sales,2000000012896,3136,0,204,0.0651,3340,3340,true,,2500000056550,7274,,1734034972000,lightspeed
2200000155221,15522,completed-sales,2000000035987,0,0,0,0,0,0,true,,2500000056215,,,1734036188000,lightspeed
2200000155252,15525,completed-sales,,4300,0,176,0.0409,4476,4476,true,,3744238846432,7276,,1734041216000,lightspeed
2200000155269,15526,completed-sales,2000000035451,10000,0,650,0.065,10650,10650,true,,2500000055263,7277,,1734041723000,lightspeed
2200000155276,15527,completed-sales,2000000035819,7694,0,500,0.065,8194,8194,true,,2500000055928,7278,,1734043188000,lightspeed
2200000155283,15528,completed-sales,,2000,0,130,0.065,2130,2130,true,,8759773876573,7279,,1734044067000,lightspeed
2200000155320,15532,completed-sales,2000000024998,5417,0,352,0.065,5769,5769,true,,2500000056451,7280,,1734102441000,lightspeed
2200000155375,15537,completed-sales,,400,0,26,0.065,426,426,true,,6762431110461,7281,,1734103371000,lightspeed
2200000155382,15538,completed-sales,2000000024219,8347,0,543,0.0651,8890,8890,true,,2500000056338,7282,,1734105057000,lightspeed
2200000155405,15540,completed-sales,2000000036205,5694,0,370,0.065,6064,6064,true,,2500000056598,7283,,1734108223000,lightspeed
2200000155436,15543,completed-sales,,5500,0,358,0.0651,5858,5858,true,,8975390809200,7285,,1734114241000,lightspeed
2200000155474,15547,completed-sales,2000000018898,66000,11650,3533,0.065,57883,57883,true,,2500000056628,7286,,1734115757000,lightspeed
2200000155498,15549,completed-sales,2000000023892,8202,0,533,0.065,8735,8735,true,,2500000056482,7287,,1734117850000,lightspeed
2200000155528,15552,completed-sales,2000000036113,7000,0,455,0.065,7455,7455,true,,2500000056468,7288,,1734118286000,lightspeed
2200000155566,15556,completed-sales,2000000036182,5542,0,360,0.065,5902,5902,true,,2500000056574,7289,,1734121084000,lightspeed
2200000155573,15557,completed-sales,2000000027647,2855,0,186,0.0651,3041,3041,true,,2500000056635,7290,,1734121300000,lightspeed
2200000155658,15565,completed-sales,2000000032092,5125,0,333,0.065,5458,5458,true,,2500000056659,7291,,1734126269000,lightspeed
2200000155771,15577,completed-sales,,2066,0,134,0.0649,2200,2200,true,,7315096787746,7294,,1734188703000,lightspeed
2200000155788,15578,completed-sales,2000000036021,37500,0,2438,0.065,39938,39938,true,,2500000056260,7295,7296:2500,1734188786000,lightspeed
2200000155801,15580,completed-sales,,15000,2250,829,0.065,13579,13579,true,,9205062985369,7298,,1734189665000,lightspeed
2200000155818,15581,completed-sales,2000000036229,2347,0,153,0.0652,2500,2500,true,,2500000056673,7299,,1734189901000,lightspeed
2200000155825,15582,completed-sales,2000000022857,2855,0,186,0.0651,3041,3041,true,,2500000056642,7301,,1734190081000,lightspeed
2200000155832,15583,completed-sales,2000000028965,8500,0,553,0.0651,9053,9053,true,,2500000056611,7302,,1734190224000,lightspeed
2200000155849,15584,completed-sales,2000000036229,2347,0,153,0.0652,2500,2500,true,,2500000056680,7303,,1734190339000,lightspeed
2200000155856,15585,completed-sales,,1033,0,67,0.0649,1100,1100,true,,9075357076498,7304,,1734190402000,lightspeed
2200000155863,15586,completed-sales,,1033,0,67,0.0649,1100,1100,true,,2785149684172,7305,,1734191009000,lightspeed
2200000155924,15592,completed-sales,2000000001838,7625,0,496,0.065,8121,8121,true,,2500000056529,7309,7310:2500,1734194107000,lightspeed
2200000155955,15595,completed-sales,2000000010786,3500,0,228,0.0651,3728,3728,true,,8777622719727,7311,,1734194601000,lightspeed
2200000155962,15596,completed-sales,2000000036083,2750,0,179,0.0651,2929,2929,true,,2500000056383,7312,,1734196997000,lightspeed
2200000155979,15597,completed-sales,2000000020884,7000,0,455,0.065,7455,7455,true,,2500000056666,7313,,1734199014000,lightspeed
2200000155986,15598,completed-sales,2000000036090,15000,0,0,0,15000,15000,true,,2500000056420,7319,,1734200797000,lightspeed
2200000155993,15599,completed-sales,,11000,0,715,0.065,11715,11715,true,,1953274284036,7322,,1734202215000,lightspeed
2200000156006,15600,completed-sales,2000000032153,20333,0,1322,0.065,21655,21655,true,,2500000054891,7325,7326:3500,1734202588000,lightspeed
2200000156013,15601,completed-sales,,3900,0,254,0.0651,4154,4154,true,,8410571452573,7328,,1734206538000,lightspeed
2200000156020,15602,completed-sales,2000000035949,0,0,0,0,0,0,true,,2500000056710,,,1734207896000,lightspeed
2200000156044,15604,completed-sales,,1878,0,122,0.065,2000,2000,true,,0561227596627,7331,,1734211119000,lightspeed
2200000156051,15605,completed-sales,,4000,0,260,0.065,4260,4260,true,,7855318631933,7332,,1734211164000,lightspeed
2200000156150,15615,completed-sales,2000000036069,40250,0,2616,0.065,42866,42866,true,,2500000056321,7336,7335:27794,1734275690000,lightspeed
2200000156198,15619,completed-sales,2000000035369,14700,0,956,0.065,15656,15656,true,,2500000055102,7339,7340:5000,1734278078000,lightspeed
2200000156228,15622,completed-sales,2000000036274,4314,0,280,0.0649,4594,4594,true,,2500000056765,7346,,1734279892000,lightspeed
2200000156235,15623,completed-sales,,2628,0,171,0.0651,2799,2799,true,,5723121424634,7347,,1734281456000,lightspeed
2200000156242,15624,completed-sales,,467,0,30,0.0642,497,497,true,,3844592864322,7348,,1734284610000,lightspeed
2200000156259,15625,completed-sales,,-2628,0,-171,0,-2799,-2799,true,,6891841494417,7349,,1734286812000,lightspeed
2200000156273,15627,completed-sales,2000000036298,184000,1350,11872,0.065,194522,194522,true,,2397293896204,7350,,1734290495000,lightspeed
2200000156280,15628,completed-sales,2000000022598,20000,0,1300,0.065,21300,21300,true,,2500000056727;2500000056734,7351,,1734291663000,lightspeed
2200000156297,15629,completed-sales,2000000036120,3100,0,202,0.0652,3302,3302,true,,2500000056475,7352,,1734292933000,lightspeed
2200000156303,15630,completed-sales,2000000028422,12750,0,829,0.065,13579,13579,true,,2500000056291,7353,,1734295528000,lightspeed
2200000156365,15636,completed-sales,2000000027654,7000,0,455,0.065,7455,7455,true,,2500000056819,7354,,1734365556000,lightspeed
2200000156372,15637,completed-sales,2000000036151,0,0,0,0,0,0,true,,2500000056512,,,1734365716000,lightspeed
2200000156419,15641,completed-sales,2000000021553,2347,0,153,0.0652,2500,2500,true,,2500000056833,7355,,1734368136000,lightspeed
2200000156426,15642,completed-sales,,2000,0,130,0.065,2130,2130,true,,2402689185326,7356,,1734368923000,lightspeed
2200000156433,15643,completed-sales,2000000036328,3033,0,197,0.065,3230,3230,true,,2500000056840,7357,,1734369770000,lightspeed
2200000156464,15646,completed-sales,2000000036342,40000,0,2600,0.065,42600,42600,true,,2500000056871,7358,,1734370667000,lightspeed
2200000156488,15648,completed-sales,2000000012834,0,0,0,0,0,0,true,,2500000056192,,,1734371911000,lightspeed
2200000156495,15649,completed-sales,,3700,0,241,0.0651,3941,3941,true,,3900901539722,7359,,1734372401000,lightspeed
2200000156532,15653,completed-sales,2000000035123,0,0,0,0,0,0,true,,2500000054723;2500000054761,,,1734373725000,lightspeed
2200000156556,15655,completed-sales,,300,0,20,0.0667,320,320,true,,7243622252829,7362,,1734374836000,lightspeed
2200000156570,15657,completed-sales,,3000,0,195,0.065,3195,3195,true,,1413585863165,7363,,1734376297000,lightspeed
2200000156594,15659,completed-sales,,4000,0,260,0.065,4260,4260,true,,8385551127331,7364,,1734377160000,lightspeed
2200000156600,15660,completed-sales,,1000,0,65,0.065,1065,1065,true,,9635983293364,7365,,1734377343000,lightspeed
2200000156631,15663,completed-sales,,6000,0,390,0.065,6390,6390,true,,9591332310901,7366,,1734378133000,lightspeed
2200000156648,15664,completed-sales,,4000,0,260,0.065,4260,4260,true,,9490499542029,7367,,1734379159000,lightspeed
2200000156662,15666,completed-sales,2000000024516,6100,0,397,0.0651,6497,6497,true,,4549426739577,7368,,1734381344000,lightspeed
2200000156716,15671,completed-sales,2000000036380,2347,0,153,0.0652,2500,2500,true,,2500000056918,7369,,1734383113000,lightspeed
2200000156730,15673,completed-sales,2000000036373,1417,0,92,0.0649,1509,1509,true,,2500000056901,7370,,1734383387000,lightspeed
2200000156778,15677,completed-sales,,1878,0,122,0.065,2000,2000,true,,5863750407582,7371,,1734384915000,lightspeed
2200000156785,15678,completed-sales,,1033,0,67,0.0649,1100,1100,true,,4229214553225,7372,,1734385796000,lightspeed
2200000156792,15679,completed-sales,2000000035437,19500,1750,1154,0.065,18904,18904,true,,2500000056352,7373,,1734386102000,lightspeed
2200000156839,15683,completed-sales,2000000033518,22300,0,1450,0.065,23750,23750,true,,2500000056284,7374,,1734388223000,lightspeed
2200000156846,15684,completed-sales,2000000036281,7000,0,455,0.065,7455,7455,true,,2500000056772,7375,,1734390123000,lightspeed
2200000156914,15691,completed-sales,2000000035352,2347,0,153,0.0652,2500,2500,true,,2500000056789,7376,,1734447585000,lightspeed
2200000156938,15693,completed-sales,,1000,0,65,0.065,1065,1065,true,,7132023551474,7377,,1734447639000,lightspeed
2200000156976,15697,completed-sales,2000000006093,2347,0,153,0.0652,2500,2500,true,,2500000056956,7378,,1734448698000,lightspeed
2200000156983,15698,completed-sales,,2600,0,169,0.065,2769,2769,true,,9810659564201,7379,,1734449301000,lightspeed
2200000157010,15701,completed-sales,,10000,1500,553,0.0651,9053,9053,true,,0401215421947,7381,,1734450424000,lightspeed
2200000157027,15702,completed-sales,2000000036434,65000,0,4225,0.065,69225,69225,true,,5325266561078,7382,,1734450538000,lightspeed
2200000157072,15707,completed-sales,2000000036489,144000,0,9360,0.065,153360,153360,true,,2500000057045,7383,,1734453893000,lightspeed
2200000157119,15711,completed-sales,2000000036441,4747,0,309,0.0651,5056,5056,true,,2500000056970,7384,,1734455570000,lightspeed
2200000157140,15714,completed-sales,,1033,0,67,0.0649,1100,1100,true,,4295740355299,7385,,1734459556000,lightspeed
2200000157171,15717,completed-sales,2000000036465,4314,0,280,0.0649,4594,4594,true,,2500000057007,7386,,1734462686000,lightspeed
2200000157195,15719,completed-sales,,5500,0,358,0.0651,5858,5858,true,,2008184229291,7387,,1734463723000,lightspeed
2200000157263,15726,completed-sales,2000000036267,4000,0,0,0,4000,4000,true,,2500000056758,,7388:4000,1734466315000,lightspeed
2200000157287,15728,completed-sales,2000000012070,7822,0,508,0.0649,8330,8330,true,,2500000046636,7390,,1734467275000,lightspeed
2200000157324,15732,completed-sales,2000000036311,15694,0,1020,0.065,16714,16714,true,,2500000056826,7392,,1734469494000,lightspeed
2200000157331,15733,completed-sales,,10500,0,683,0.065,11183,11183,true,,1995378092087,7393,,1734469794000,lightspeed
2200000157362,15736,completed-sales,2000000036397,7000,0,455,0.065,7455,7455,true,,2500000056925,7394,,1734471313000,lightspeed
2200000157416,15741,completed-sales,,13500,0,878,0.065,14378,14378,true,,1189363289426,7395,,1734472498000,lightspeed
2200000157508,15750,completed-sales,2000000034867,387750,0,25204,0.065,412954,412954,true,,2500000054327,,7398:412954,1734483283000,lightspeed
2200000157539,15753,completed-sales,2000000034867,0,0,0,0,0,0,true,,,7400,7399:20000,1734488173000,lightspeed
2200000157591,15759,completed-sales,2000000036304,8150,0,530,0.065,8680,8680,true,,2500000056802,7401,,1734535106000,lightspeed
2200000157614,15761,completed-sales,,6000,900,332,0.0651,5432,5432,true,,4833409184028,7402,,1734535631000,lightspeed
2200000157645,15764,completed-sales,,5033,0,327,0.065,5360,5360,true,,4787755528893,7403,,1734535944000,lightspeed
2200000157652,15765,completed-sales,,1000,0,65,0.065,1065,1065,true,,1284106943501,7404,,1734536953000,lightspeed
2200000157683,15768,completed-sales,2000000013169,11547,0,751,0.065,12298,12298,true,,2500000056895,7405,,1734537450000,lightspeed
2200000157690,15769,completed-sales,,-9500,0,-618,0,-10118,-10118,true,,5700061180257,7406,,1734542030000,lightspeed
2200000157706,15770,completed-sales,,4000,0,260,0.065,4260,4260,true,,3807390393159,7407,,1734542074000,lightspeed
2200000157737,15773,completed-sales,2000000011899,6347,0,413,0.0651,6760,6760,true,,2500000057151,7408,,1734544272000,lightspeed
2200000157744,15774,completed-sales,2000000036533,2347,0,153,0.0652,2500,2500,true,,2500000057175,7409,,1734544336000,lightspeed
2200000157768,15776,completed-sales,,1500,0,98,0.0653,1598,1598,true,,3449431704205,7410,,1734547967000,lightspeed
2200000157775,15777,completed-sales,,1500,0,98,0.0653,1598,1598,true,,5047110087335,7411,,1734548073000,lightspeed
2200000157799,15779,completed-sales,2000000036564,7847,0,510,0.065,8357,8357,true,,2500000057212,7412,,1734556051000,lightspeed
2200000157812,15781,completed-sales,2000000028408,2400,0,156,0.065,2556,2556,true,,2500000057229,7413,,1734558930000,lightspeed
2200000157829,15782,completed-sales,2000000036526,17000,5000,780,0.065,12780,12780,true,,2500000057120,7414,,1734559672000,lightspeed
2200000157836,15783,completed-sales,2000000036410,14700,470,925,0.065,15155,15155,true,,2500000056949,7415;7416,,1734561694000,lightspeed
2200000157850,15785,completed-sales,2000000033761,9500,1000,553,0.0651,9053,9053,true,,2500000057014,7417,,1734562622000,lightspeed
2200000157867,15786,completed-sales,2000000036250,198000,450,12841,0.065,210391,210391,true,,2500000056741,,7418:210391,1734618383000,lightspeed
2200000157881,15788,completed-sales,2000000012797,6750,0,163,0.0241,6913,6913,true,,2500000055850,7422,7423:2500,1734620666000,lightspeed
2200000157898,15789,completed-sales,2000000033761,0,0,0,0,0,0,true,,2500000057236,,,1734620918000,lightspeed
2200000157904,15790,completed-sales,,1878,0,122,0.065,2000,2000,true,,1218952772329,7426,,1734621118000,lightspeed
2200000157911,15791,completed-sales,2000000036427,7000,0,455,0.065,7455,7455,true,,2500000056963,7427,,1734621404000,lightspeed
