"workorderItemID","workorderID","itemID","unitQuantity","unitPrice","unitCost","note","tax","approved","warranty","isSpecialOrder","saleLineID","saleID","employeeID","discountID","timeStamp"
"10546","5205","456","1","30","","","true","false","false","false","21587","13903","11","0","2024-11-11T16:01:04+00:00"
"10547","5205","1055","1","45","","","true","false","false","false","21588","13903","11","0","2024-11-11T16:01:05+00:00"
"10548","5205","1419","1","60","","","true","false","false","false","21589","13903","11","0","2024-11-11T16:01:05+00:00"
"10549","5205","1265","1","3","","","true","false","false","false","21590","13903","11","0","2024-11-11T16:01:05+00:00"
"10550","5208","889","1","60","","","true","false","false","false","21594","14054","1","0","2024-11-13T21:37:16+00:00"
"10551","5208","991","1","10.33","","","true","false","false","false","21595","14054","1","0","2024-11-13T21:37:17+00:00"
"10556","5208","1436","1","9.39","","","true","false","false","false","21600","14054","1","8","2024-11-13T21:37:17+00:00"
"10557","5209","991","1","10.33","","","true","false","false","false","21604","13917","11","0","2024-11-11T17:53:11+00:00"
"10561","5209","1436","1","13.14","","","true","false","false","false","21608","13917","1","17","2024-11-11T17:53:11+00:00"
"10562","5199","603","1","18","","","true","false","false","false","21609","14303","11","0","2024-11-17T18:27:19+00:00"
"10563","5199","987","1","15","","","true","false","false","false","21613","14303","11","0","2024-11-17T18:27:19+00:00"
"10564","5207","1329","1","35","","","true","false","false","false","21618","13952","1","0","2024-11-12T17:15:28+00:00"
"10565","5207","1265","1","3","","","true","false","false","false","21619","13952","1","0","2024-11-12T17:15:28+00:00"
"10566","5139","1190","1","18.78","","","true","false","false","false","21626","13924","1","0","2024-11-11T19:27:31+00:00"
"10567","5139","1436","1","13.14","","","true","false","false","false","21627","13924","1","0","2024-11-11T19:27:31+00:00"
"10568","5215","991","1","10.33","","","true","false","false","false","21628","13927","1","0","2024-11-11T20:00:12+00:00"
"10569","5215","1436","1","13.14","","","true","false","false","false","21629","13927","1","0","2024-11-11T20:00:12+00:00"
"10570","5215","545","1","25","","","true","false","false","false","21630","13927","1","0","2024-11-11T20:00:13+00:00"
"10571","5211","556","1","0","","","false","false","false","false","21634","13932","1","0","2024-11-11T21:25:18+00:00"
"10572","5216","991","1","10.33","","","true","false","false","false","21638","13935","11","0","2024-11-11T22:40:13+00:00"
"10573","5216","1436","1","13.14","","","true","false","false","false","21639","13935","11","17","2024-11-11T22:40:13+00:00"
"10576","5217","991","1","10.33","","","true","false","false","false","21643","0","1","0","2024-11-12T00:05:22+00:00"
"10577","5217","1436","1","13.14","","","true","false","false","false","21644","0","1","0","2024-11-12T00:05:22+00:00"
"10580","5027","1382","5","2.5","","","true","false","false","false","21647","13959","1","0","2024-11-12T17:37:27+00:00"
"10581","5027","1383","1","10","","","true","false","false","false","21648","13959","1","0","2024-11-12T17:37:27+00:00"
"10582","5027","428","1","650","","","true","false","false","false","21649","13959","1","16","2024-11-12T17:37:27+00:00"
"10583","5027","1208","1","650","","","true","false","false","false","21650","13959","1","16","2024-11-12T17:37:28+00:00"
"10584","5206","889","1","60","","","true","false","false","false","21654","14215","1","0","2024-11-15T21:34:45+00:00"
"10585","5220","1436","1","13.14","","","true","false","false","false","21656","13956","7","0","2024-11-12T17:27:19+00:00"
"10586","5220","991","1","10.33","","","true","false","false","false","21657","13956","7","0","2024-11-12T17:27:20+00:00"
"10587","5222","991","1","10.33","","","true","false","false","false","21661","13946","11","0","2024-11-12T16:37:16+00:00"
"10588","5222","1436","1","13.14","","","true","false","false","false","21662","13946","11","0","2024-11-12T16:37:16+00:00"
"10589","5222","1041","1","25","","","true","false","false","false","21663","13946","11","0","2024-11-12T16:37:16+00:00"
"10590","5223","991","1","10.33","","","true","false","false","false","21668","13950","11","0","2024-11-12T17:08:05+00:00"
"10591","5223","1436","3","13.14","","","true","false","false","false","21669","13950","11","17","2024-11-12T17:08:05+00:00"
"10592","5223","1290","3","28","","","true","false","false","false","21670","13950","11","0","2024-11-12T17:08:06+00:00"
"10593","5224","317","1","12","","","true","false","false","false","21672","13951","11","0","2024-11-12T17:13:45+00:00"
"10594","5225","157","1","25","","","true","false","false","false","21674","15009","11","0","2024-12-01T16:50:41+00:00"
"10595","5177","1436","1","13.14","","","true","false","false","false","21680","13968","11","17","2024-11-12T19:42:42+00:00"
"10596","5172","53","1","12","","","true","false","false","false","21681","13972","1","1","2024-11-12T19:59:45+00:00"
"10597","5172","932","1","12","","","true","false","false","false","21682","13972","1","1","2024-11-12T19:59:45+00:00"
"10599","5229","1036","2","35","","","true","false","false","false","21688","14185","7","0","2024-11-15T17:13:44+00:00"
"10600","5228","994","1","18.22","","","true","false","false","false","21689","13976","7","0","2024-11-12T20:32:26+00:00"
"10601","5228","991","1","10.33","","","true","false","false","false","21690","13976","7","0","2024-11-12T20:32:26+00:00"
"10602","5230","1436","1","13.14","","","true","false","false","false","21692","13977","7","0","2024-11-12T20:54:26+00:00"
"10603","5230","991","1","10.33","","","true","false","false","false","21693","13977","7","0","2024-11-12T20:54:26+00:00"
"10604","5091","378","2","1899","","","true","false","false","false","21697","14006","11","0","2024-11-13T16:06:34+00:00"
"10605","5232","209","2","20","","","true","false","false","false","21698","13988","11","0","2024-11-12T22:47:13+00:00"
"10606","5232","156","2","13","","","true","false","false","false","21699","13988","11","0","2024-11-12T22:47:13+00:00"
"10607","5232","317","2","12","","","true","false","false","false","21700","13988","11","0","2024-11-12T22:47:13+00:00"
"10608","5232","139","1","3","","","true","false","false","false","21701","13988","7","0","2024-11-12T22:47:13+00:00"
"10609","5213","1082","1","2099","","","true","false","false","false","21702","14086","7","0","2024-11-14T15:56:50+00:00"
"10610","5213","456","1","30","","","true","false","false","false","21703","14086","7","1","2024-11-14T15:56:50+00:00"
"10613","5210","1382","5","2.5","","","true","false","false","false","21708","14156","1","0","2024-11-15T00:15:20+00:00"
"10614","5210","1383","1","10","","","true","false","false","false","21709","14156","1","0","2024-11-15T00:15:21+00:00"
"10615","5188","112","1","20","","","true","false","false","false","21711","14001","1","0","2024-11-13T15:06:49+00:00"
"10616","5188","391","1","12","","","true","false","false","false","21712","14001","1","0","2024-11-13T15:06:49+00:00"
"10617","5188","1389","1","100","","","true","false","false","false","21713","14001","1","0","2024-11-13T15:06:49+00:00"
"10619","5188","156","2","13","","","true","false","false","false","21715","14001","1","0","2024-11-13T15:06:49+00:00"
"10620","5188","142","2","10","","","true","false","false","false","21716","14001","1","0","2024-11-13T15:06:49+00:00"
"10622","5187","156","2","13","","","true","false","false","false","21718","14001","1","0","2024-11-13T15:06:43+00:00"
"10623","5187","142","2","10","","","true","false","false","false","21719","14001","1","0","2024-11-13T15:06:43+00:00"
"10624","5227","991","1","10.33","","","true","false","false","false","21723","14017","1","0","2024-11-13T17:29:47+00:00"
"10625","5227","1197","1","40","","","true","false","false","false","21724","14017","1","0","2024-11-13T17:29:47+00:00"
"10626","5236","991","1","10.33","","","true","false","false","false","21726","14121","1","5","2024-11-14T19:13:30+00:00"
"10627","5236","1436","1","13.14","","","true","false","false","false","21727","14121","1","4","2024-11-14T19:13:31+00:00"
"10628","5236","544","1","25","","","true","false","false","false","21728","14121","1","0","2024-11-14T19:13:31+00:00"
"10629","5237","142","1","10","","","true","false","false","false","21734","14173","1","0","2024-11-15T15:36:42+00:00"
"10630","5237","156","1","13","","","true","false","false","false","21735","14173","1","0","2024-11-15T15:36:42+00:00"
"10631","5237","317","1","12","","","true","false","false","false","21736","14173","1","0","2024-11-15T15:36:42+00:00"
"10632","5237","142","1","10","","","true","false","false","false","21737","14173","1","0","2024-11-15T15:36:42+00:00"
"10633","5237","156","1","13","","","true","false","false","false","21738","14173","1","0","2024-11-15T15:36:42+00:00"
"10634","5237","317","1","12","","","true","false","false","false","21739","14173","1","0","2024-11-15T15:36:42+00:00"
"10635","5239","1162","1","64.95","","","true","false","false","false","21743","14168","11","0","2024-11-15T15:15:16+00:00"
"10636","5239","1414","1","60","","","true","false","false","false","21744","14168","11","0","2024-11-15T15:15:16+00:00"
"10637","5242","991","1","10.33","","","true","false","false","false","21747","14022","1","0","2024-11-13T17:55:59+00:00"
"10638","5242","1436","1","13.14","","","true","false","false","false","21748","14022","1","0","2024-11-13T17:56:00+00:00"
"10639","5241","157","1","25","","","true","false","false","false","21749","14382","11","0","2024-11-19T14:25:07+00:00"
"10640","5213","1431","1","50","","","true","false","false","false","21750","14086","11","1","2024-11-14T15:56:50+00:00"
"10641","5238","784","1","55","","","true","false","false","false","21753","14020","11","0","2024-11-13T17:52:12+00:00"
"10642","5238","1190","1","18.78","","","true","false","false","false","21754","14020","11","0","2024-11-13T17:52:13+00:00"
"10643","5238","994","1","18.22","","","true","false","false","false","21755","14020","11","0","2024-11-13T17:52:13+00:00"
"10644","5238","317","1","12","","","true","false","false","false","21756","14020","11","0","2024-11-13T17:52:13+00:00"
"10645","5238","1265","1","3","","","true","false","false","false","21757","14020","11","0","2024-11-13T17:52:13+00:00"
"10646","5245","378","1","1899","","","true","false","false","false","21760","14024","1","18","2024-11-13T18:15:14+00:00"
"10647","5159","991","2","10.33","","","true","false","false","false","21762","14110","14","0","2024-11-14T17:32:36+00:00"
"10649","5245","404","2","50","","","true","false","false","false","21764","14024","1","1","2024-11-13T18:15:15+00:00"
"10650","5245","378","1","1899","","","true","false","false","false","21765","14024","1","18","2024-11-13T18:15:15+00:00"
"10651","5159","1155","1","15","","","true","false","false","false","21766","14110","14","0","2024-11-14T17:32:36+00:00"
"10652","5245","1382","18","2.5","","","true","false","false","false","21768","14024","1","0","2024-11-13T18:15:15+00:00"
"10653","5245","1383","1","10","","","true","false","false","false","21769","14024","1","0","2024-11-13T18:15:15+00:00"
"10654","5146","1289","1","25","","","true","false","false","false","21770","14110","14","0","2024-11-14T17:32:27+00:00"
"10655","5146","991","1","10.33","","","true","false","false","false","21774","14110","14","0","2024-11-14T17:32:27+00:00"
"10656","5146","991","1","10.33","","","true","false","false","false","21775","14110","14","0","2024-11-14T17:32:27+00:00"
"10657","5146","1155","1","15","","","true","false","false","false","21777","14110","14","0","2024-11-14T17:32:27+00:00"
"10658","4886","1382","4","2.5","","","true","false","false","false","21778","14035","1","0","2024-11-13T19:23:23+00:00"
"10659","4886","1383","1","10","","","true","false","false","false","21779","14035","1","0","2024-11-13T19:23:23+00:00"
"10661","5176","1436","2","13.14","","","true","false","false","false","21786","14060","7","0","2024-11-13T22:42:18+00:00"
"10662","5174","1436","1","13.14","","","true","false","false","false","21787","14060","7","0","2024-11-13T22:42:11+00:00"
"10663","5253","378","1","1899","","","true","false","false","false","21797","14107","7","18","2024-11-14T17:14:05+00:00"
"10664","5132","416","1","32","","","true","false","false","false","21798","14048","11","0","2024-11-13T20:39:08+00:00"
"10665","5254","364","1","40","","","true","false","false","false","21801","14051","11","15","2024-11-13T21:16:19+00:00"
"10666","5218","378","1","1899","","","true","false","false","false","21802","14050","1","0","2024-11-13T21:14:37+00:00"
"10667","5221","1444","2","34","","","true","false","false","false","21804","14102","11","0","2024-11-14T16:58:01+00:00"
"10668","5221","994","1","18.22","","","true","false","false","false","21805","14102","11","0","2024-11-14T16:58:01+00:00"
"10669","5221","1436","1","13.14","","","true","false","false","false","21806","14102","11","0","2024-11-14T16:58:01+00:00"
"10670","5256","991","1","10.33","","","true","false","false","false","21810","14061","11","5","2024-11-13T22:43:49+00:00"
"10671","5256","1436","1","13.14","","","true","false","false","false","21811","14061","11","17","2024-11-13T22:43:49+00:00"
"10672","5256","1318","1","30","","","true","false","false","false","21812","14061","11","0","2024-11-13T22:43:50+00:00"
"10673","5253","1380","1","50","","","true","false","false","false","21814","14107","1","1","2024-11-14T17:14:05+00:00"
"10674","5253","217","1","70","","","true","false","false","false","21815","14107","1","1","2024-11-14T17:14:05+00:00"
"10677","5212","889","1","60","","","true","false","false","false","21819","14142","7","0","2024-11-14T22:06:08+00:00"
"10678","5212","395","1","25","","","true","false","false","false","21820","14142","7","0","2024-11-14T22:06:08+00:00"
"10679","5212","1436","2","13.14","","","true","false","false","false","21821","14142","7","8","2024-11-14T22:06:08+00:00"
"10681","5150","556","1","0","","","false","false","false","false","21823","14381","1","0","2024-11-19T14:22:03+00:00"
"10682","5150","1121","14","5","","","true","false","false","false","21824","14381","1","0","2024-11-19T14:22:03+00:00"
"10683","5150","1383","1","10","","","true","false","false","false","21825","14381","1","0","2024-11-19T14:22:03+00:00"
"10686","5259","991","1","10.33","","","true","false","false","false","21832","14088","14","0","2024-11-14T16:01:22+00:00"
"10687","5259","1436","1","13.14","","","true","false","false","false","21833","14088","14","0","2024-11-14T16:01:22+00:00"
"10688","5259","140","1","2","","","true","false","false","false","21834","14088","14","0","2024-11-14T16:01:22+00:00"
"10689","5259","1155","1","15","","","true","false","false","false","21836","14088","11","0","2024-11-14T16:01:22+00:00"
"10690","5260","1094","1","30","","","true","false","false","false","21838","14100","14","0","2024-11-14T16:44:36+00:00"
"10691","5260","991","1","10.33","","","true","false","false","false","21839","14100","14","0","2024-11-14T16:44:36+00:00"
"10692","5260","1436","1","13.14","","","true","false","false","false","21840","14100","14","0","2024-11-14T16:44:36+00:00"
"10694","5261","395","1","25","","","true","false","false","false","21843","0","1","0","2024-11-19T14:24:55+00:00"
"10695","5261","102","2","2","","","true","false","false","false","21844","0","1","0","2024-11-19T14:24:55+00:00"
"10696","5214","528","2","20","","","true","false","false","false","21851","14142","1","7","2024-11-14T22:06:25+00:00"
"10697","5214","889","1","60","","","true","false","false","false","21854","14142","1","0","2024-11-14T22:06:26+00:00"
"10698","5201","485","1","15","","","true","false","false","false","21856","14112","1","1","2024-11-14T17:36:44+00:00"
"10699","5201","1462","1","15","","","true","false","false","false","21857","14112","1","1","2024-11-14T17:36:44+00:00"
"10701","5266","991","1","10.33","","","true","false","false","false","21862","14119","1","0","2024-11-14T18:24:54+00:00"
"10702","5266","1436","1","13.14","","","true","false","false","false","21863","14119","1","0","2024-11-14T18:24:54+00:00"
"10703","5214","139","2","3","","","true","false","false","false","21864","14142","11","0","2024-11-14T22:06:26+00:00"
"10705","5212","102","3","2","","","true","false","false","false","21868","14142","11","0","2024-11-14T22:06:08+00:00"
"10706","5111","519","1","70","","","true","false","false","false","21869","14125","11","0","2024-11-14T19:31:34+00:00"
"10707","5206","783","1","50","","","true","false","false","false","21870","14215","11","0","2024-11-15T21:34:45+00:00"
"10708","5206","1265","1","3","","","true","false","false","false","21871","14215","11","0","2024-11-15T21:34:46+00:00"
"10711","5249","173","1","165","","","true","false","false","false","21883","14182","7","0","2024-11-15T16:45:25+00:00"
"10712","5249","172","1","160","","","true","false","false","false","21884","14182","7","0","2024-11-15T16:45:25+00:00"
"10713","5249","157","1","25","","","true","false","false","false","21885","14182","7","0","2024-11-15T16:45:25+00:00"
"10714","5270","991","2","10.33","","","true","false","false","false","21886","14169","11","0","2024-11-15T15:21:07+00:00"
"10715","5270","1436","1","13.14","","","true","false","false","false","21887","14169","11","17","2024-11-15T15:21:07+00:00"
"10716","5270","1436","1","13.14","","","true","false","false","false","21888","14169","11","0","2024-11-15T15:21:07+00:00"
"10717","5270","1002","1","50","","","true","false","false","false","21889","14169","11","0","2024-11-15T15:21:07+00:00"
"10718","5270","729","1","15","","","true","false","false","false","21890","14169","11","0","2024-11-15T15:21:07+00:00"
"10719","5226","889","1","60","","","true","false","false","false","21892","14235","1","0","2024-11-16T15:55:23+00:00"
"10720","5226","112","1","20","","","true","false","false","false","21893","14235","1","0","2024-11-16T15:55:24+00:00"
"10721","5226","391","1","12","","","true","false","false","false","21894","14235","1","0","2024-11-16T15:55:24+00:00"
"10722","5226","206","1","25","","","true","false","false","false","21895","14235","1","0","2024-11-16T15:55:24+00:00"
"10723","5226","451","1","15","","","true","false","false","false","21896","14235","1","4","2024-11-16T15:55:24+00:00"
"10724","5240","173","1","165","","","true","false","false","false","21902","14216","1","0","2024-11-15T21:38:23+00:00"
"10725","5240","172","1","160","","","true","false","false","false","21903","14216","1","0","2024-11-15T21:38:23+00:00"
"10726","5251","889","1","60","","","true","false","false","false","21905","14175","7","0","2024-11-15T15:42:32+00:00"
"10727","5251","160","1","25","","","true","false","false","false","21906","14175","7","0","2024-11-15T15:42:32+00:00"
"10728","5251","1265","1","3","","","true","false","false","false","21907","14175","7","0","2024-11-15T15:42:32+00:00"
"10729","5251","1436","2","13.14","","","true","false","false","false","21908","14175","7","8","2024-11-15T15:42:32+00:00"
"10730","5251","991","2","10.33","","","true","false","false","false","21909","14175","7","0","2024-11-15T15:42:33+00:00"
"10731","5250","889","1","60","","","true","false","false","false","21910","14175","11","0","2024-11-15T15:42:28+00:00"
"10732","5252","1436","1","13.14","","","true","false","false","false","21912","14175","11","8","2024-11-15T15:42:37+00:00"
"10733","5252","140","1","2","","","true","false","false","false","21913","14175","11","0","2024-11-15T15:42:37+00:00"
"10734","5252","991","1","10.33","","","true","false","false","false","21914","14175","11","0","2024-11-15T15:42:37+00:00"
"10735","5252","889","1","60","","","true","false","false","false","21917","14175","11","0","2024-11-15T15:42:37+00:00"
"10737","5257","522","1","8","","","true","false","false","false","21921","14315","1","0","2024-11-17T20:46:48+00:00"
"10738","5268","317","2","12","","","true","false","false","false","21923","14181","1","4","2024-11-15T16:43:42+00:00"
"10739","5268","991","2","10.33","","","true","false","false","false","21924","14181","1","0","2024-11-15T16:43:42+00:00"
"10740","5271","889","1","60","","","true","false","false","false","21926","14238","1","0","2024-11-16T17:05:42+00:00"
"10741","5271","645","1","20","","","true","false","false","false","21927","14238","1","0","2024-11-16T17:05:42+00:00"
"10742","5271","121","1","20","","","true","false","false","false","21928","14238","1","0","2024-11-16T17:05:42+00:00"
"10743","5271","139","1","3","","","true","false","false","false","21929","14238","1","0","2024-11-16T17:05:42+00:00"
"10744","5271","316","1","3.5","","","true","false","false","false","21930","14238","1","0","2024-11-16T17:05:43+00:00"
"10745","5239","729","1","15","","","true","false","false","false","21931","14168","1","0","2024-11-15T15:15:16+00:00"
"10746","5239","889","1","60","","","true","false","false","false","21935","14168","1","0","2024-11-15T15:15:16+00:00"
"10747","5231","119","1","120","","","true","false","false","false","21936","14210","1","0","2024-11-15T20:54:22+00:00"
"10748","5269","1193","1","35","","","true","false","false","false","21937","14217","14","0","2024-11-15T21:42:54+00:00"
"10749","5269","685","1","85","","","true","false","false","false","21938","14217","14","6","2024-11-15T21:42:54+00:00"
"10750","5274","991","1","10.33","","","true","false","false","false","21941","14167","14","0","2024-11-15T15:13:52+00:00"
"10751","5274","1436","1","13.14","","","true","false","false","false","21942","14167","14","0","2024-11-15T15:13:52+00:00"
"10752","5239","947","1","55","","","true","false","false","false","21943","14168","14","0","2024-11-15T15:15:17+00:00"
"10753","5277","15","1","27.23","","","true","false","false","false","21957","14187","1","0","2024-11-15T18:25:50+00:00"
"10754","5277","991","1","10.33","","","true","false","false","false","21958","14187","1","0","2024-11-15T18:25:51+00:00"
"10755","5280","994","1","18.22","","","true","false","false","false","21962","14194","14","0","2024-11-15T19:22:02+00:00"
"10757","5280","991","1","10.33","","","true","false","false","false","21964","14194","14","0","2024-11-15T19:22:03+00:00"
"10758","5279","1230","1","60","","","true","false","false","false","21967","14201","7","0","2024-11-15T19:39:45+00:00"
"10759","5279","1190","1","18.78","","","true","false","false","false","21968","14201","7","0","2024-11-15T19:39:45+00:00"
"10760","5281","676","1","25","","","true","false","false","false","21970","14242","1","0","2024-11-16T17:50:53+00:00"
"10765","5282","1121","6","5","","","true","false","false","false","21981","14320","7","4","2024-11-17T21:57:17+00:00"
"10766","5284","994","1","18.22","","","true","false","false","false","21983","14225","14","0","2024-11-15T22:19:43+00:00"
"10767","5284","1190","1","18.78","","","true","false","false","false","21984","14225","14","0","2024-11-15T22:19:43+00:00"
"10768","5285","1436","1","13.14","","","true","false","false","false","21988","14507","1","0","2024-11-21T22:46:57+00:00"
"10769","5285","1190","1","18.78","","","true","false","false","false","21989","14507","1","0","2024-11-21T22:46:57+00:00"
"10770","5285","112","2","20","","","true","false","false","false","21990","14507","1","0","2024-11-21T22:46:58+00:00"
"10771","5286","906","1","70","","","true","false","false","false","21996","14222","1","0","2024-11-15T22:05:25+00:00"
"10772","5219","1436","1","13.14","","","true","false","false","false","21998","14350","14","0","2024-11-18T16:47:44+00:00"
"10774","4997","1082","1","2099","","","true","false","false","false","22000","14273","1","18","2024-11-17T15:14:02+00:00"
"10775","5204","103","5","3","","","true","false","false","false","22007","14379","1","0","2024-11-18T22:34:01+00:00"
"10776","5290","889","1","60","","","true","false","false","false","22012","14339","1","0","2024-11-18T16:01:52+00:00"
"10777","5293","991","1","10.33","","","true","false","false","false","22016","14236","1","0","2024-11-16T16:22:17+00:00"
"10778","5293","1436","1","13.14","","","true","false","false","false","22017","14236","1","17","2024-11-16T16:22:17+00:00"
"10779","5295","991","1","10.33","","","true","false","false","false","22020","14258","1","0","2024-11-16T19:57:38+00:00"
"10780","5295","1436","1","13.14","","","true","false","false","false","22021","14258","1","0","2024-11-16T19:57:39+00:00"
"10781","5294","378","1","1899","","","true","false","false","false","22023","14248","1","0","2024-11-16T18:56:30+00:00"
"10782","5294","1265","1","3","","","true","false","false","false","22025","14248","1","4","2024-11-16T18:56:30+00:00"
"10783","5294","1379","1","25","","","true","false","false","false","22026","14248","1","4","2024-11-16T18:56:30+00:00"
"10784","5294","1423","1","85","","","true","false","false","false","22027","14248","1","4","2024-11-16T18:56:30+00:00"
"10785","5294","162","1","30","","","true","false","false","false","22028","14248","1","4","2024-11-16T18:56:30+00:00"
"10786","5294","394","1","90","","","true","false","false","false","22029","14248","1","4","2024-11-16T18:56:31+00:00"
"10787","5294","652","1","150","","","true","false","false","false","22030","14248","1","1","2024-11-16T18:56:31+00:00"
"10788","5278","624","1","1900","","","true","false","false","false","22031","14245","1","18","2024-11-16T18:25:09+00:00"
"10789","5278","682","1","1900","","","true","false","false","false","22032","14245","1","18","2024-11-16T18:25:10+00:00"
"10790","5278","162","2","30","","","true","false","false","false","22033","14245","1","1","2024-11-16T18:25:10+00:00"
"10791","5297","164","1","650","","","true","false","false","false","22035","14296","11","0","2024-11-17T18:10:12+00:00"
"10792","5297","1206","1","700","","","true","false","false","false","22037","14296","11","0","2024-11-17T18:10:13+00:00"
"10793","5297","1206","1","700","","","true","false","false","false","22038","14296","11","0","2024-11-17T18:10:13+00:00"
"10794","5297","1207","1","650","","","true","false","false","false","22039","14296","11","0","2024-11-17T18:10:13+00:00"
"10795","5297","375","4","50","","","true","false","false","false","22041","14296","11","0","2024-11-17T18:10:13+00:00"
"10796","5278","1242","1","45","","","true","false","false","false","22042","14245","1","1","2024-11-16T18:25:10+00:00"
"10797","5278","912","1","20","","","true","false","false","false","22043","14245","1","1","2024-11-16T18:25:10+00:00"
"10798","5267","723","1","25","","","true","false","false","false","22045","14250","1","0","2024-11-16T18:59:30+00:00"
"10799","5267","685","1","85","","","true","false","false","false","22046","14250","1","0","2024-11-16T18:59:31+00:00"
"10800","5299","1436","1","13.14","","","true","false","false","false","22049","14299","11","17","2024-11-17T18:23:53+00:00"
"10801","5299","994","1","18.22","","","true","false","false","false","22050","14299","11","0","2024-11-17T18:23:53+00:00"
"10802","5299","991","1","10.33","","","true","false","false","false","22051","14299","11","0","2024-11-17T18:23:53+00:00"
"10803","5300","991","2","10.33","","","true","false","false","false","22054","14297","1","0","2024-11-17T18:13:23+00:00"
"10804","5300","1436","2","13.14","","","true","false","false","false","22055","14297","1","17","2024-11-17T18:13:24+00:00"
"10805","5305","208","1","30","","","true","false","false","false","22065","14275","7","0","2024-11-17T15:34:26+00:00"
"10806","5305","991","1","10.33","","","true","false","false","false","22066","14275","7","0","2024-11-17T15:34:26+00:00"
"10807","5305","991","1","10.33","","","true","false","false","false","22067","14275","7","0","2024-11-17T15:34:26+00:00"
"10808","5305","1436","1","13.14","","","true","false","false","false","22068","14275","7","17","2024-11-17T15:34:26+00:00"
"10809","5305","1436","1","13.14","","","true","false","false","false","22069","14275","7","17","2024-11-17T15:34:26+00:00"
"10810","5308","157","1","25","","","true","false","false","false","22071","14506","7","0","2024-11-21T22:46:45+00:00"
"10811","5307","796","1","70","","","true","false","false","false","22073","14285","11","0","2024-11-17T16:53:43+00:00"
"10814","5313","1436","2","13.14","","","true","false","false","false","22082","14292","7","0","2024-11-17T18:05:42+00:00"
"10816","5313","1320","2","30","","","true","false","false","false","22084","14292","7","0","2024-11-17T18:05:42+00:00"
"10817","5313","382","1","45","","","true","false","false","false","22089","14292","7","0","2024-11-17T18:05:42+00:00"
"10818","5313","81","1","8","","","true","false","false","false","22090","14292","7","0","2024-11-17T18:05:42+00:00"
"10820","5318","1436","1","13.14","","","true","false","false","false","0","0","7","0","2024-11-17T18:58:05+00:00"
"10821","5318","991","1","10.33","","","true","false","false","false","0","0","7","0","2024-11-17T18:58:06+00:00"
"10822","5317","991","1","10.33","","","true","false","false","false","22099","14308","11","5","2024-11-17T19:05:00+00:00"
"10823","5317","1436","1","13.14","","","true","false","false","false","22100","14308","11","17","2024-11-17T19:05:01+00:00"
"10824","5317","1318","1","30","","","true","false","false","false","22101","14308","11","0","2024-11-17T19:05:01+00:00"
"10826","5319","991","1","10.33","","","true","false","false","false","22104","0","11","0","2024-11-17T19:26:02+00:00"
"10827","5319","1436","1","13.14","","","true","false","false","false","22105","0","11","0","2024-11-17T19:26:09+00:00"
"10828","5320","991","1","10.33","","","true","false","false","false","22107","0","7","4","2024-11-17T19:28:26+00:00"
"10829","5320","1436","1","13.14","","","true","false","false","false","22108","0","7","4","2024-11-17T19:28:29+00:00"
"10830","5320","140","1","2","","","true","false","false","false","22109","0","7","4","2024-11-17T19:28:28+00:00"
"10831","5321","991","1","10.33","","","true","false","false","false","22111","14311","11","0","2024-11-17T19:38:19+00:00"
"10832","5321","1436","1","13.14","","","true","false","false","false","22112","14311","11","0","2024-11-17T19:38:19+00:00"
"10833","5289","889","1","60","","","true","false","false","false","22113","14778","11","0","2024-11-26T19:50:22+00:00"
"10834","5323","1050","1","1200","","","true","false","false","false","22119","14316","7","0","2024-11-17T21:02:01+00:00"
"10835","5325","991","1","10.33","","","true","false","false","false","22123","14330","1","0","2024-11-18T15:31:08+00:00"
"10836","5325","1436","1","13.14","","","true","false","false","false","22124","14330","1","17","2024-11-18T15:31:08+00:00"
"10837","5327","991","1","10.33","","","true","false","false","false","22128","14333","1","0","2024-11-18T15:43:51+00:00"
"10838","5327","1436","1","13.14","","","true","false","false","false","22129","14333","1","17","2024-11-18T15:43:51+00:00"
"10839","5327","140","1","2","","","true","false","false","false","22130","14333","1","0","2024-11-18T15:43:51+00:00"
"10840","5328","889","1","60","","","true","false","false","false","22131","14442","7","0","2024-11-20T18:50:52+00:00"
"10841","5328","1436","1","13.14","","","true","false","false","false","22132","14442","7","8","2024-11-20T18:50:52+00:00"
"10842","5291","1436","1","13.14","","","true","false","false","false","22135","14339","7","0","2024-11-18T16:01:52+00:00"
"10843","5291","991","1","10.33","","","true","false","false","false","22136","14339","7","0","2024-11-18T16:01:52+00:00"
"10844","5329","1304","1","1700","","","true","false","false","false","22138","14343","1","0","2024-11-18T16:11:47+00:00"
"10845","5329","162","1","30","","","true","false","false","false","22139","14343","1","1","2024-11-18T16:11:48+00:00"
"10846","5329","415","1","32","","","true","false","false","false","22140","14343","1","1","2024-11-18T16:11:48+00:00"
"10847","5315","991","1","10.33","","","true","false","false","false","22147","14418","11","0","2024-11-19T21:22:26+00:00"
"10849","5315","15","1","27.23","","","true","false","false","false","22149","14418","11","0","2024-11-19T21:22:26+00:00"
"10850","5333","991","1","10.33","","","true","false","false","false","22154","14391","1","0","2024-11-19T15:46:18+00:00"
"10851","5333","1436","1","13.14","","","true","false","false","false","22155","14391","1","0","2024-11-19T15:46:18+00:00"
"10852","5283","395","1","25","","","true","false","false","false","22158","14594","11","0","2024-11-23T16:44:31+00:00"
